-21463.843759	-14366.360231	-9477.363166	-12099.647474	-15033.246879	-19207.457508	-14089.131545	-34618.627682	-24173.702201	-10744.818836	-17035.225574	-10788.918828	-12153.045792	-21130.087510	-15332.626144	-12424.172452	72.000000
-19936.057322	-12978.249845	-8486.800907	-10658.384640	-13902.852106	-17726.743844	-12676.613054	-33106.934501	-24004.030109	-10955.662841	-16832.808177	-10561.199255	-11998.505831	-20934.755616	-15310.632027	-12159.594853	74.000000
-20994.859456	-13854.505283	-8930.103055	-11607.462061	-14472.374555	-18726.246801	-13598.242533	-34138.512211	-23249.681085	-10055.580444	-16098.240447	-9835.661630	-11252.426952	-20191.493057	-14504.337550	-11432.626716	73.000000
-20758.556814	-13783.985529	-9165.176352	-11469.082411	-14650.652069	-18541.084950	-13478.079555	-33929.881028	-24643.066483	-11296.661055	-17487.848400	-11241.921633	-12606.205059	-21585.012565	-15833.640496	-12852.208358	72.500000
-20048.084265	-12989.313959	-8329.042295	-10714.643981	-13780.498657	-17804.237342	-12719.930735	-33193.681621	-23168.544253	-10191.255533	-15996.160030	-9727.948574	-11180.499039	-20097.928655	-14509.411396	-11320.778587	72.500000
-21464.849587	-14363.186283	-9463.415678	-12104.810727	-15031.503443	-19197.846257	-14094.138335	-34616.906597	-24140.085177	-10712.632324	-17002.860248	-10756.732316	-12118.601754	-21098.280978	-15301.177240	-12388.744937	72.000000
-19946.674400	-12989.828049	-8498.714387	-10669.851085	-13923.728636	-17737.696199	-12687.833630	-33125.531152	-24013.373138	-10976.829943	-16848.454398	-10573.269197	-12021.617534	-20953.106398	-15324.870089	-12189.792060	70.500000
-20971.859511	-13837.920289	-8923.017552	-11589.871238	-14464.372631	-18710.891153	-13580.428193	-34128.118649	-23250.776321	-10051.467723	-16098.866296	-9837.852101	-11252.091676	-20195.471668	-14510.663093	-11459.940548	73.000000
-20763.876529	-13789.618169	-9171.434840	-11472.144600	-14658.564586	-18544.638877	-13480.962930	-33939.648740	-24625.006273	-11283.048842	-17476.024327	-11223.481443	-12599.611294	-21575.378963	-15816.206135	-12854.845864	71.000000
-20035.835509	-12979.613302	-8325.220147	-10696.114385	-13775.044832	-17790.826296	-12702.496374	-33182.975135	-23174.601576	-10197.044634	-16006.531239	-9731.703667	-11187.070452	-20109.171582	-14516.899230	-11335.798959	71.500000
-21448.130482	-14342.220347	-9439.856939	-12078.793297	-15009.106995	-19182.110629	-14072.524199	-34599.539292	-24113.263084	-10679.663501	-16972.819504	-10726.691571	-12083.867143	-21068.195530	-15271.360012	-12355.619652	72.000000
-19945.959144	-12981.043813	-8480.162439	-10666.654785	-13915.190269	-17723.659304	-12685.933731	-33116.948082	-24011.137964	-10973.521885	-16847.694438	-10571.905741	-12018.555345	-20952.972287	-15323.506632	-12180.158458	72.000000
-20958.649630	-13808.863021	-8887.947665	-11568.726488	-14435.158901	-18677.721164	-13560.177512	-34100.558949	-23219.930913	-10045.209234	-16074.368784	-9807.140804	-11234.076170	-20168.381353	-14482.634006	-11406.788100	71.500000
-20768.033954	-13789.484059	-9166.428049	-11473.955092	-14656.955261	-18549.444503	-13481.946407	-33947.427147	-24619.172468	-11258.886607	-17471.531626	-11219.145205	-12577.795992	-21566.058286	-15808.271266	-12827.442625	71.000000
-20022.446814	-12973.980662	-8326.225975	-10689.788841	-13768.786343	-17787.160610	-12694.650912	-33179.287097	-23174.936852	-10185.578190	-16005.927742	-9729.177920	-11175.492248	-20103.963626	-14511.177184	-11312.150814	71.500000
-21444.308334	-14336.990039	-9437.554710	-12069.226750	-14997.193515	-19176.120362	-14059.493132	-34591.894995	-24113.710119	-10673.740288	-16976.038155	-10721.058931	-12077.832172	-21066.787370	-15265.459152	-12344.019096	71.000000
-19949.244851	-12981.244979	-8486.823259	-10666.207751	-13911.412825	-17724.843946	-12682.513914	-33114.064707	-24002.733708	-10952.064210	-16835.602145	-10557.175941	-11999.221086	-20935.828499	-15303.635931	-12155.325670	73.000000
-20952.435845	-13806.739605	-8887.612389	-11557.818837	-14431.202642	-18672.870835	-13548.554605	-34097.899091	-23224.870649	-10033.362810	-16076.715717	-9809.130109	-11222.006228	-20169.253071	-14485.696195	-11418.232193	72.000000
-20794.341957	-13809.086538	-9185.404680	-11495.099842	-14671.930930	-18566.118904	-13513.082387	-33969.756540	-24623.151079	-11281.260703	-17480.002937	-11220.463958	-12600.259495	-21574.127266	-15808.025397	-12835.690419	72.500000
-20004.185439	-12956.926281	-8312.814929	-10669.538161	-13756.448180	-17766.865226	-12678.714118	-33167.351266	-23178.021393	-10208.958114	-16016.723635	-9731.748370	-11194.424176	-20114.848925	-14519.648495	-11327.953497	70.500000
-21453.807825	-14349.127036	-9443.477922	-12083.867143	-15005.687178	-19188.704394	-14073.150047	-34610.022260	-24093.794715	-10657.714088	-16960.168417	-10707.647885	-12059.861369	-21050.560004	-15258.060725	-12332.396189	73.000000
-19965.293403	-12999.729872	-8509.689094	-10682.703338	-13925.986162	-17742.434769	-12703.256333	-33131.052033	-24048.331266	-10994.040787	-16882.496105	-10608.003808	-12042.136436	-20982.655404	-15354.821426	-12205.013598	72.500000
-20935.739092	-13787.561809	-8878.694043	-11541.703229	-14407.509793	-18657.694001	-13530.784968	-34074.407408	-23209.246780	-10034.145121	-16062.768228	-9791.427528	-11219.592240	-20158.345420	-14471.972224	-11406.162251	70.500000
-20811.396338	-13822.765806	-9197.653436	-11511.774243	-14678.167066	-18584.134410	-13525.062922	-33981.245337	-24621.519401	-11269.257816	-17475.152609	-11220.665124	-12597.867858	-21574.171969	-15810.238220	-12849.280280	72.500000
-20015.607180	-12966.626938	-8325.153092	-10686.927818	-13764.964195	-17776.163551	-12694.583856	-33169.318219	-23203.144753	-10242.083400	-16039.701228	-9759.553940	-11231.528071	-20141.961591	-14550.516254	-11369.997128	71.500000
-21448.152834	-14337.101798	-9430.424503	-12075.082907	-14989.213942	-19178.713164	-14063.158818	-34594.040763	-24081.769476	-10655.769486	-16946.667963	-10696.583771	-12060.174294	-21040.188794	-15247.689515	-12332.642058	72.000000
-19976.089296	-13016.739549	-8521.490815	-10699.735367	-13942.302935	-17762.998374	-12718.120243	-33145.759481	-24052.220470	-10994.465470	-16884.843038	-10611.736549	-12052.217073	-20987.639843	-15356.497807	-12218.469348	72.000000
-20923.088005	-13774.128410	-8865.327700	-11537.702267	-14395.439851	-18645.936983	-13524.928811	-34058.694131	-23213.918294	-10057.905025	-16067.037412	-9800.211763	-11238.948851	-20163.821598	-14482.119916	-11414.924135	71.500000
-20842.152338	-13849.163216	-9217.613544	-11538.797502	-14700.250590	-18607.715500	-13545.112436	-34003.239453	-24619.083061	-11264.698060	-17474.236187	-11223.593202	-12594.135117	-21571.981498	-15809.165336	-12845.502835	73.000000
-20002.732575	-12952.701801	-8311.719693	-10675.036690	-13756.716401	-17761.836083	-12681.798659	-33157.203574	-23214.790012	-10251.180560	-16052.531129	-9774.931940	-11239.686458	-20154.053885	-14563.703783	-11371.673509	71.000000
-21464.804884	-14353.373868	-9445.422524	-12094.372463	-15006.000102	-19201.534295	-14083.945940	-34615.029051	-24073.208758	-10653.400201	-16939.291887	-10688.067757	-12057.425029	-21033.550326	-15238.860576	-12322.561422	70.500000
-19993.456601	-13027.490738	-8539.260452	-10713.906373	-13956.272776	-17775.314185	-12730.413703	-33158.321161	-24084.027002	-11022.427502	-16913.766195	-10645.018297	-12081.520209	-21014.618399	-15386.180924	-12241.893976	72.000000
-20928.184203	-13778.352890	-8871.765002	-11537.344639	-14402.078319	-18649.021524	-13523.475948	-34064.013846	-23211.750175	-10044.113999	-16061.941214	-9797.440147	-11221.536842	-20155.506749	-14482.321081	-11404.977608	71.000000
-20870.539054	-13881.305025	-9247.050792	-11574.180314	-14732.906489	-18650.005001	-13586.194943	-34040.253942	-24652.610678	-11293.352997	-17504.791022	-11258.819551	-12630.881385	-21603.139830	-15843.743484	-12883.210228	72.500000
-20007.672311	-12967.342194	-8332.730333	-10685.609065	-13772.228512	-17775.761220	-12693.980359	-33164.780815	-23245.993047	-10284.819935	-16078.079173	-9799.675322	-11269.950720	-20178.886673	-14588.693033	-11398.674416	72.000000
-21470.370468	-14348.322373	-9436.303012	-12100.966227	-14999.763966	-19194.694661	-14084.594141	-34609.843446	-24064.044543	-10649.734515	-16934.396855	-10676.824829	-12055.838055	-21028.409425	-15229.092864	-12323.656657	72.500000
-19994.104802	-13029.144767	-8536.980574	-10712.118234	-13954.685802	-17774.107191	-12731.732456	-33155.907173	-24082.395325	-11024.282697	-16917.454233	-10645.040649	-12088.024567	-21020.608666	-15389.064299	-12247.057229	73.000000
-20909.565200	-13761.834951	-8857.057554	-11523.955944	-14388.108479	-18637.890355	-13516.189279	-34052.167422	-23205.759907	-10049.299604	-16058.655507	-9789.371167	-11224.777845	-20155.305583	-14476.666090	-11391.968893	72.000000
-20869.935557	-13873.191342	-9239.674716	-11570.313462	-14717.707302	-18643.143015	-13576.136658	-34032.207314	-24634.349303	-11279.651377	-17492.855190	-11239.082961	-12619.571402	-21591.874551	-15823.381045	-12863.943024	74.000000
-20003.447831	-12953.461761	-8326.203624	-10673.919102	-13757.766933	-17761.836083	-12678.132972	-33150.654513	-23233.006684	-10263.809295	-16068.132647	-9788.901781	-11253.656298	-20170.683583	-14583.194504	-11390.136050	72.500000
-21463.754352	-14343.740266	-9421.215584	-12088.382195	-14987.291692	-19191.207789	-14076.882789	-34604.903710	-24054.187423	-10632.635430	-16920.248201	-10670.923969	-12035.609726	-21013.120832	-15223.795500	-12294.107651	73.000000
-20001.525581	-13047.607308	-8562.126286	-10727.451530	-13972.567197	-17801.309264	-12746.998697	-33176.671943	-24107.406927	-11040.822988	-16943.203442	-10669.940492	-12113.952591	-21048.548347	-15412.913610	-12283.401165	72.500000
-20876.551673	-13731.190709	-8833.565871	-11492.060005	-14361.644013	-18610.576524	-13486.372052	-34023.423078	-23200.619006	-10037.006144	-16047.814911	-9784.342025	-11213.579621	-20146.230775	-14476.308462	-11391.790079	73.500000
-20882.608996	-13883.249627	-9251.521141	-11585.780869	-14731.163052	-18661.493797	-13595.895600	-34052.100367	-24632.807032	-11270.777735	-17490.172981	-11237.741856	-12616.285696	-21589.818190	-15823.962191	-12864.524170	72.500000
-20010.131003	-12954.199368	-8334.518472	-10680.222294	-13764.718326	-17762.260766	-12685.486696	-33157.382388	-23261.303992	-10300.935543	-16097.569895	-9815.634467	-11288.636778	-20197.460973	-14608.899010	-11406.452823	73.000000
-21458.099360	-14330.999771	-9415.918221	-12077.720413	-14976.384041	-19186.558626	-14067.830332	-34599.025202	-24035.210792	-10613.949372	-16905.272532	-10649.354535	-12017.817738	-20998.279273	-15206.115270	-12278.886113	71.500000
-19997.770488	-13035.470311	-8547.932929	-10716.923859	-13963.581796	-17788.747583	-12738.862662	-33164.043208	-24115.475907	-11043.035810	-16946.332687	-10674.164972	-12116.992428	-21050.269431	-15415.171136	-12284.228180	72.000000
-20863.922937	-13715.946819	-8820.355990	-11482.605217	-14344.075542	-18583.776782	-13474.883255	-34003.910006	-23168.343087	-10024.086836	-16025.396112	-9751.149684	-11194.021844	-20122.940257	-14447.787636	-11377.596721	74.000000
-20887.436973	-13883.897827	-9243.072181	-11586.451422	-14727.765587	-18655.123550	-13592.386376	-34051.899201	-24608.667148	-11260.160656	-17474.616167	-11218.161728	-12603.500498	-21571.467408	-15805.030263	-12851.828379	74.000000
-19984.784124	-12938.709609	-8328.215281	-10660.083373	-13755.285890	-17748.134464	-12669.862827	-33144.977170	-23257.794769	-10288.798545	-16098.843944	-9814.047493	-11274.130496	-20198.779726	-14612.430586	-11416.891088	72.500000
-21431.567840	-14318.013408	-9408.497442	-12058.430857	-14968.404468	-19178.467295	-14057.392068	-34600.031030	-24009.416879	-10603.712273	-16888.329910	-10627.069846	-12002.953828	-20981.359003	-15190.089070	-12267.062040	71.500000
-20009.303988	-13051.272994	-8565.657862	-10737.956850	-13986.112355	-17807.210124	-12762.466104	-33190.954708	-24129.445747	-11054.189331	-16970.427867	-10696.986103	-12130.783454	-21074.319908	-15438.640468	-12306.669331	71.000000
-20846.488577	-13701.932276	-8813.270487	-11469.596502	-14339.336972	-18586.391936	-13463.461514	-33997.562110	-23189.107858	-10041.856473	-16040.930574	-9775.557789	-11206.203545	-20139.860527	-14475.123820	-11383.721099	72.000000
-20879.300938	-13884.277807	-9241.775780	-11585.579704	-14732.370047	-18662.834902	-13600.187135	-34061.398692	-24622.167602	-11252.494008	-17486.797868	-11230.455188	-12602.427614	-21589.997004	-15817.994275	-12877.666995	70.000000
-19942.606383	-12902.969170	-8291.960751	-10626.399294	-13729.447273	-17717.378463	-12643.510120	-33114.802315	-23250.463396	-10296.845173	-16094.731223	-9810.247697	-11280.254874	-20201.081956	-14611.871792	-11420.713236	72.500000
-21420.481374	-14307.463385	-9391.957151	-12055.525131	-14958.793218	-19167.537292	-14052.787608	-34591.515016	-23988.361536	-10586.367319	-16863.765343	-10607.467366	-11985.094784	-20962.695296	-15174.107572	-12257.875473	71.500000
-20019.116404	-13061.890073	-8578.174839	-10754.161865	-13999.568105	-17812.507488	-12774.714860	-33201.907063	-24135.704236	-11067.622729	-16979.301510	-10700.584734	-12143.792170	-21086.255739	-15443.513148	-12327.903489	71.500000
-20826.908449	-13687.224828	-8801.446414	-11447.781199	-14326.708237	-18560.978003	-13445.155435	-33978.250203	-23173.148712	-10034.055714	-16029.039446	-9752.915472	-11192.658388	-20128.327027	-14455.141360	-11369.259521	73.500000
-20898.657548	-13897.599446	-9247.833103	-11598.923695	-14739.790826	-18668.802818	-13614.112272	-34064.885564	-24608.935369	-11251.063496	-17471.978661	-11213.669028	-12597.309065	-21573.747286	-15798.749423	-12847.045105	73.000000
-19945.668572	-12906.098414	-8293.391263	-10627.650991	-13725.848642	-17705.576742	-12640.112655	-33101.435971	-23247.445911	-10298.186278	-16089.567970	-9805.218554	-11277.192685	-20195.181095	-14606.686188	-11418.388655	72.500000
-21436.641686	-14304.557658	-9375.618026	-12059.436686	-14950.992459	-19155.199129	-14050.597137	-34583.356629	-23970.703658	-10576.890180	-16848.432046	-10585.450898	-11972.443697	-20943.003409	-15151.197034	-12237.244813	71.500000
-20003.693700	-13040.633564	-8548.804647	-10734.648792	-13978.222189	-17785.305415	-12756.654651	-33181.522272	-24119.320407	-11054.479904	-16965.041097	-10685.050271	-12126.357809	-21063.747533	-15424.201241	-12295.739328	72.500000
-20805.383719	-13665.342470	-8780.033443	-11425.943545	-14305.094100	-18538.022761	-13420.702627	-33960.771139	-23140.157537	-10012.285115	-16001.211524	-9718.382027	-11163.891693	-20093.950044	-14422.552517	-11344.605547	73.000000
-20922.126880	-13920.062950	-9268.463763	-11616.514518	-14755.794675	-18689.411126	-13627.433911	-34091.484140	-24601.738107	-11229.002324	-17466.278966	-11204.393054	-12577.304253	-21558.928079	-15785.204266	-12829.722503	72.500000
-19976.692793	-12929.925374	-8321.353295	-10649.667460	-13745.339363	-17722.832289	-12657.591719	-33116.791620	-23279.833589	-10329.121092	-16122.469738	-9833.202938	-11308.887459	-20223.143127	-14634.961144	-11448.407048	72.500000
-21474.818465	-14334.598402	-9404.362369	-12089.611541	-14964.112933	-19170.063039	-14070.512542	-34594.376039	-23971.262452	-10579.393575	-16846.330982	-10579.460630	-11969.672080	-20940.164738	-15146.167892	-12240.441113	72.500000
-20075.889835	-13087.415765	-8587.584923	-10781.028662	-14005.357207	-17808.707691	-12785.175477	-33202.197635	-24138.878183	-11074.529418	-16984.040080	-10696.024978	-12147.189635	-21081.159542	-15431.197337	-12302.668369	72.500000
-20849.573117	-13681.502781	-8793.757414	-11440.405123	-14302.680111	-18526.042226	-13422.423711	-33948.656493	-23139.889317	-10015.369656	-15999.088108	-9711.296524	-11154.950995	-20087.892722	-14413.500060	-11325.785378	74.500000
-20984.130619	-13951.131874	-9283.662949	-11650.533873	-14767.596396	-18690.796934	-13643.124836	-34100.134265	-24591.791581	-11236.736028	-17462.233300	-11192.300760	-12575.784335	-21553.183681	-15769.915673	-12833.678762	71.000000
-20001.235008	-12923.353961	-8307.271696	-10641.732590	-13726.161567	-17686.108373	-12628.892079	-33086.393247	-23252.385646	-10308.177508	-16100.408566	-9802.692807	-11273.795220	-20193.839990	-14601.299417	-11398.942637	73.000000
-21503.786326	-14341.706257	-9401.143718	-12101.860297	-14954.591090	-19154.506225	-14064.656385	-34581.456731	-23926.871887	-10540.009801	-16806.097842	-10536.545281	-11915.558507	-20892.510819	-15102.291417	-12174.034080	73.000000
-20107.808126	-13105.207754	-8601.443005	-10788.851772	-14008.709968	-17807.344235	-12783.901427	-33197.459066	-24144.086140	-11080.787907	-16987.571655	-10704.049254	-12154.409248	-21082.657109	-15432.225517	-12305.641151	72.500000
-20827.646056	-13645.047086	-8752.227873	-11402.697730	-14255.495579	-18472.018060	-13373.540446	-33892.754780	-23103.478325	-9976.768193	-15964.018221	-9673.209151	-11115.254297	-20054.521567	-14378.229008	-11296.638703	73.000000
-20987.841009	-13939.576023	-9261.333556	-11644.320088	-14740.304916	-18666.634699	-13626.785711	-34073.490986	-24534.437005	-11172.608873	-17403.202343	-11131.928698	-12515.434625	-21491.559922	-15705.900276	-12759.605081	72.500000
-20015.383663	-12930.148891	-8312.256135	-10648.415762	-13722.562936	-17679.224036	-12625.673428	-33075.463244	-23247.088283	-10304.958857	-16087.422203	-9791.271066	-11266.016813	-20176.830313	-14584.468554	-11372.880503	72.000000
-21493.526875	-14324.897745	-9380.289540	-12076.111087	-14924.505642	-19126.611248	-14031.642858	-34553.561753	-23898.619282	-10499.441385	-16770.267996	-10498.502612	-11873.872504	-20851.428312	-15058.459647	-12120.993390	72.000000
-20114.580705	-13103.531373	-8592.457604	-10797.636008	-14000.618637	-17796.458935	-12778.894636	-33188.764237	-24124.058977	-11041.694706	-16970.226702	-10677.629492	-12118.557050	-21063.814588	-15406.722177	-12295.560514	73.500000
-20852.277679	-13648.019868	-8748.673946	-11428.089312	-14254.690916	-18464.373763	-13383.218751	-33886.093961	-23095.588159	-9983.183144	-15952.663535	-9662.904997	-11117.377712	-20042.652791	-14369.176551	-11288.927351	72.500000
-20997.720480	-13929.473034	-9240.591137	-11643.895405	-14725.038674	-18645.512300	-13619.677856	-34058.381207	-24526.077452	-11181.236646	-17398.240256	-11127.570108	-12524.509433	-21490.576445	-15703.396881	-12764.969500	71.500000
-19939.097159	-12864.904149	-8243.546873	-10592.424642	-13667.912920	-17610.112442	-12575.650224	-33019.159200	-23192.930006	-10265.418621	-16051.234728	-9744.332402	-11234.634964	-20149.292964	-14545.710629	-11370.891198	73.000000
-21479.892311	-14300.802565	-9339.899938	-12072.423050	-14908.166517	-19102.605474	-14029.206518	-34546.140974	-23848.976058	-10472.284016	-16735.846309	-10457.397754	-11845.597547	-20821.655789	-15024.082664	-12084.783564	72.500000
-20131.411568	-13123.983219	-8602.001798	-10834.248165	-14029.318277	-17818.408348	-12814.724483	-33226.695147	-24142.677980	-11081.123183	-17000.535667	-10712.207641	-12160.891254	-21095.710527	-15439.847462	-12310.759701	71.500000
-20843.538146	-13653.496045	-8752.451390	-11427.888146	-14268.750163	-18472.308632	-13384.068118	-33904.824722	-23110.273255	-9997.667074	-15979.664442	-9690.934085	-11130.207614	-20071.419486	-14404.022921	-11315.682389	72.500000
-21019.826355	-13965.928729	-9257.623167	-11688.621245	-14769.518646	-18687.712394	-13666.147133	-34115.244045	-24554.754741	-11195.631170	-17435.902946	-11158.236701	-12546.548253	-21528.350893	-15730.688361	-12799.055910	73.500000
-19974.234101	-12897.962379	-8267.798515	-10644.012468	-13711.968209	-17646.903413	-12627.260402	-33063.907392	-23252.184481	-10330.506901	-16110.310389	-9803.944505	-11293.867087	-20208.770956	-14602.796984	-11418.388655	72.000000
-21494.018614	-14321.813205	-9356.909616	-12091.980826	-14933.334581	-19130.656914	-14048.674887	-34573.432454	-23876.267538	-10519.468548	-16762.735458	-10483.973978	-11885.338948	-20850.534242	-15047.261423	-12118.154719	73.500000
-20142.363923	-13134.801463	-8613.155319	-10847.569805	-14046.283251	-17831.998209	-12835.109274	-33246.968180	-24163.912137	-11092.589628	-17025.234345	-10727.496234	-12177.990339	-21123.918429	-15453.996116	-12360.939367	72.000000
-20826.170841	-13648.846882	-8755.804152	-11429.385713	-14273.667547	-18471.056935	-13389.253722	-33911.172618	-23119.795098	-10042.839949	-15994.461297	-9697.393739	-11159.600158	-20088.093887	-14412.740101	-11321.829119	72.000000
-21061.177082	-14012.532116	-9320.140996	-11733.928231	-14815.607943	-18743.122368	-13713.868107	-34171.369275	-24579.028735	-11216.753568	-17463.708516	-11185.237609	-12567.581244	-21557.676382	-15760.013850	-12830.884794	72.500000
-20016.903581	-12949.706668	-8347.750705	-10688.000701	-13768.652233	-17701.173449	-12674.936673	-33119.250312	-23314.478792	-10398.769128	-16173.923454	-9868.250474	-11354.954404	-20272.272262	-14670.276901	-11473.642167	72.000000
-21497.550189	-14335.581879	-9380.356596	-12114.556088	-14952.959413	-19147.510129	-14078.939149	-34600.589824	-23902.329672	-10567.122467	-16802.163935	-10514.506461	-11926.533213	-20894.500124	-15093.104850	-12170.457801	73.500000
-20180.317185	-13185.629330	-8669.012328	-10900.006998	-14103.235495	-17888.078736	-12895.883667	-33306.870855	-24215.522315	-11161.678870	-17083.930026	-10783.934389	-12237.244813	-21182.100020	-15510.724844	-12395.897495	73.000000
-20822.795728	-13653.093714	-8757.279367	-11438.281708	-14284.888123	-18474.141475	-13408.945609	-33926.282397	-23152.495700	-10087.342273	-16033.465091	-9735.771684	-11193.016016	-20127.477661	-14453.353221	-11353.993279	71.500000
-21080.980728	-14037.901346	-9343.006831	-11753.418953	-14840.396028	-18772.134933	-13733.135311	-34206.707383	-24592.953872	-11237.652449	-17483.109830	-11202.202583	-12588.904809	-21578.999946	-15776.755306	-12851.984841	73.000000
-20030.873422	-12971.164342	-8369.767174	-10701.970542	-13796.837782	-17728.330818	-12690.985226	-33153.627295	-23355.360133	-10420.137396	-16220.616248	-9908.282448	-11387.789117	-20323.927143	-14713.460471	-11536.830549	71.500000
-21506.982625	-14365.153237	-9415.359427	-12122.848585	-14984.922407	-19193.241798	-14096.105289	-34640.688853	-23935.991399	-10564.060278	-16827.890793	-10544.569557	-11934.222214	-20922.998598	-15119.301095	-12186.841629	72.500000
-20191.023671	-13220.006313	-8714.073445	-10916.346123	-14139.445321	-17929.451815	-12915.419092	-33346.098166	-24275.626156	-11191.518449	-17136.255459	-10838.494997	-12286.373947	-21238.940506	-15561.217435	-12461.723383	72.500000
-20804.020262	-13645.494121	-8762.643786	-11417.695751	-14282.764707	-18476.600167	-13392.338263	-33918.816914	-23162.799855	-10079.228589	-16036.214356	-9734.140007	-11197.262847	-20132.663266	-14454.806084	-11363.828047	72.500000
-21112.161411	-14083.297739	-9385.497497	-11800.044692	-14890.799211	-18832.171718	-13788.232361	-34259.189279	-24614.590360	-11244.022696	-17495.962083	-11217.267658	-12600.907695	-21591.226350	-15788.579379	-12859.115047	73.000000
-20041.244631	-12989.157497	-8392.700063	-10717.817929	-13825.515071	-17751.978964	-12714.096929	-33175.554356	-23417.050948	-10493.853449	-16277.993176	-9969.012138	-11458.934719	-20379.068897	-14771.999690	-11587.390195	72.500000
-21528.954390	-14378.497228	-9423.741332	-12141.065257	-15001.462698	-19203.545952	-14110.186888	-34657.162089	-23935.589067	-10569.737622	-16829.187194	-10547.989374	-11931.629411	-20919.377615	-15123.614982	-12198.866868	72.500000
-20198.936188	-13234.579651	-8718.499090	-10932.439379	-14160.366554	-17942.795806	-12932.451121	-33367.220565	-24290.624176	-11207.119966	-17159.970660	-10859.751506	-12307.094015	-21258.788855	-15584.753821	-12494.044005	70.500000
